user_id,total_orders,avg_days_between_orders,favorite_dow,favorite_hour
86751,68,5.432835820895522,1,9
86752,16,17.666666666666668,1,8
86753,6,9.2,3,9
86754,14,21.46153846153846,0,16
86755,30,11.172413793103448,6,19
86756,11,14.2,3,13
86757,6,9.8,0,18
86758,8,21.714285714285715,5,11
86759,9,18.25,2,9
86760,8,30.0,3,14
86761,9,15.125,5,14
86762,14,18.384615384615383,2,8
86763,20,14.473684210526315,0,14
86764,13,10.5,1,10
86765,4,14.333333333333334,1,3
86766,22,11.80952380952381,6,13
86767,20,9.0,1,11
86768,21,16.25,0,8
86769,4,29.333333333333332,2,0
86770,6,30.0,0,11
86771,11,16.7,1,9
86772,5,29.25,6,10
86773,69,5.352941176470588,5,9
86774,69,4.9411764705882355,2,14
86775,5,10.5,0,16
86776,5,26.25,2,10
86777,14,18.384615384615383,1,14
86778,12,1.7272727272727273,1,11
86779,9,21.0,0,9
86780,11,9.5,0,17
86781,13,20.333333333333332,1,12
86782,4,21.333333333333332,0,11
86783,7,15.166666666666666,3,9
86784,10,14.11111111111111,4,14
86785,50,7.36734693877551,1,10
86786,17,13.25,0,15
86787,10,22.444444444444443,1,16
86788,14,7.538461538461538,1,11
86789,9,6.5,4,11
86790,5,16.0,4,12
86791,10,12.88888888888889,0,16
86792,41,5.375,6,17
86793,19,13.0,5,19
86794,13,15.333333333333334,4,9
86795,45,8.272727272727273,1,8
86796,11,18.0,0,10
86797,50,7.122448979591836,0,9
86798,67,5.53030303030303,1,9
86799,12,13.0,3,9
86800,4,24.333333333333332,1,12
86801,9,24.75,0,10
86802,98,3.6597938144329896,0,19
86803,5,10.5,0,11
86804,100,2.686868686868687,0,15
86805,4,21.0,5,10
86806,19,8.38888888888889,1,9
86807,4,23.0,5,12
86808,5,27.0,0,10
86809,55,6.555555555555555,6,18
86810,13,8.0,2,11
86811,7,24.5,2,15
86812,17,5.625,0,18
86813,26,12.2,5,9
86814,24,11.391304347826088,4,21
86815,6,25.4,1,12
86816,24,14.217391304347826,0,11
86817,9,22.25,0,11
86818,4,27.0,1,10
86819,5,24.75,0,8
86820,53,6.634615384615385,6,11
86821,4,25.666666666666668,6,13
86822,19,12.722222222222221,0,10
86823,7,21.0,2,14
86824,19,14.166666666666666,2,14
86825,6,21.6,1,14
86826,22,14.571428571428571,1,14
86827,52,7.1568627450980395,3,9
86828,6,23.6,3,17
86829,9,9.25,0,22
86830,8,17.142857142857142,0,15
86831,27,9.346153846153847,0,12
86832,14,9.692307692307692,2,9
86833,5,30.0,2,13
86834,20,8.263157894736842,6,13
86835,7,18.166666666666668,2,12
86836,5,16.25,2,13
86837,26,8.8,5,16
86838,4,30.0,0,10
86839,60,5.5423728813559325,0,10
86840,8,14.0,5,10
86841,12,19.0,0,14
86842,6,26.0,0,11
86843,8,17.571428571428573,4,17
86844,12,16.545454545454547,2,10
86845,7,19.5,5,11
86846,7,26.0,4,11
86847,12,22.0,5,15
86848,9,16.25,1,12
86849,16,10.733333333333333,3,19
86850,8,27.0,1,10
86851,20,15.526315789473685,1,10
86852,4,16.333333333333332,4,15
86853,16,14.2,6,17
86854,5,21.5,1,8
86855,20,15.421052631578947,2,15
86856,6,23.2,0,7
86857,11,18.3,2,8
86858,9,22.375,5,8
86859,4,30.0,0,8
86860,8,21.142857142857142,3,13
86861,50,7.387755102040816,1,9
86862,6,20.4,0,7
86863,5,22.5,3,13
86864,11,24.9,1,20
86865,25,11.958333333333334,4,9
86866,82,4.45679012345679,2,9
86867,12,24.09090909090909,2,10
86868,8,11.428571428571429,2,13
86869,4,30.0,0,10
86870,15,15.857142857142858,4,12
86871,5,13.75,6,10
86872,26,14.56,0,14
86873,7,21.166666666666668,0,12
86874,4,17.0,6,10
86875,7,19.833333333333332,0,11
86876,9,8.0,1,14
86877,52,7.078431372549019,4,15
86878,36,9.885714285714286,3,15
86879,6,18.8,0,17
86880,14,17.615384615384617,4,14
86881,37,10.027777777777779,0,11
86882,39,9.289473684210526,0,14
86883,5,23.75,3,7
86884,25,9.708333333333334,2,7
86885,4,20.0,6,11
86886,7,21.166666666666668,1,9
86887,4,24.0,5,11
86888,10,17.77777777777778,5,16
86889,14,18.615384615384617,3,18
86890,4,23.666666666666668,0,16
86891,5,28.25,1,16
86892,13,13.25,0,11
86893,9,21.125,6,15
86894,6,20.4,0,17
86895,7,15.0,0,14
86896,53,5.673076923076923,1,15
86897,43,8.119047619047619,0,14
86898,8,26.857142857142858,5,19
86899,6,25.4,3,13
86900,13,4.916666666666667,3,14
86901,6,17.0,1,8
86902,6,18.2,0,16
86903,4,25.333333333333332,0,14
86904,6,17.4,2,16
86905,79,4.666666666666667,2,18
86906,11,11.9,0,17
86907,8,19.0,1,9
86908,4,7.333333333333333,0,12
86909,35,7.5,1,11
86910,12,12.272727272727273,0,10
86911,12,20.727272727272727,5,14
86912,15,15.0,0,20
86913,18,6.529411764705882,4,12
86914,6,20.4,1,11
86915,54,5.90566037735849,0,8
86916,14,10.538461538461538,6,11
86917,4,18.333333333333332,1,12
86918,7,25.0,0,15
86919,14,21.53846153846154,0,16
86920,17,9.75,1,9
86921,5,7.25,6,12
86922,4,5.333333333333333,5,6
86923,13,8.5,1,10
86924,8,24.714285714285715,5,10
86925,14,19.46153846153846,1,9
86926,35,8.088235294117647,6,8
86927,15,20.285714285714285,0,15
86928,7,6.5,1,11
86929,7,24.0,3,13
86930,17,14.625,1,10
86931,55,6.7407407407407405,1,11
86932,6,24.0,3,8
86933,4,17.333333333333332,0,16
86934,41,8.975,0,13
86935,12,16.181818181818183,6,13
86936,21,9.8,2,16
86937,4,17.666666666666668,0,13
86938,5,26.5,1,8
86939,12,16.545454545454547,6,11
86940,17,7.0,6,12
86941,8,20.428571428571427,1,15
86942,4,24.0,0,10
86943,20,11.947368421052632,0,9
86944,4,20.333333333333332,6,20
86945,7,18.333333333333332,1,11
86946,4,10.666666666666666,0,10
86947,6,22.4,1,16
86948,5,5.75,4,7
86949,5,16.0,0,18
86950,22,13.095238095238095,0,19
86951,6,12.2,0,9
86952,6,24.8,5,18
86953,10,21.77777777777778,0,14
86954,24,11.434782608695652,4,9
86955,33,10.71875,0,17
86956,12,24.363636363636363,4,11
86957,4,28.0,1,10
86958,38,9.35135135135135,4,16
86959,25,14.416666666666666,6,9
86960,71,2.8857142857142857,4,14
86961,22,17.238095238095237,2,10
86962,4,27.0,1,6
86963,23,10.5,2,10
86964,7,24.5,0,16
86965,51,7.26,5,6
86966,5,14.75,4,9
86967,14,7.6923076923076925,0,16
86968,9,15.25,0,21
86969,14,14.923076923076923,6,18
86970,5,13.25,0,7
86971,6,19.8,1,9
86972,9,13.125,0,11
86973,8,12.142857142857142,0,18
86974,4,19.333333333333332,1,13
86975,8,2.0,4,9
86976,7,5.833333333333333,0,22
86977,7,21.333333333333332,0,17
86978,31,9.433333333333334,1,13
86979,15,19.0,1,18
86980,9,19.375,0,14
86981,17,18.9375,2,11
86982,9,7.375,1,11
86983,11,19.9,1,7
86984,26,10.24,6,9
86985,16,18.2,2,17
86986,15,17.714285714285715,6,16
86987,13,20.25,6,17
86988,9,7.0,5,13
86989,5,25.75,0,15
86990,7,17.333333333333332,1,16
86991,6,18.0,0,15
86992,20,13.368421052631579,3,10
86993,54,5.09433962264151,5,19
86994,7,14.666666666666666,2,10
86995,19,19.0,5,8
86996,5,24.5,0,11
86997,24,11.695652173913043,0,14
86998,6,20.6,2,13
86999,18,14.705882352941176,3,13
87000,84,4.373493975903615,0,13
87001,5,24.75,6,19
87002,9,20.375,0,8
87003,42,8.682926829268293,2,11
87004,11,22.1,0,20
87005,7,10.833333333333334,2,5
87006,12,16.818181818181817,2,10
87007,10,23.666666666666668,0,5
87008,21,13.5,2,12
87009,5,26.0,0,16
87010,19,5.277777777777778,3,8
87011,14,9.384615384615385,1,13
87012,32,11.32258064516129,0,21
87013,20,14.052631578947368,6,15
87014,10,14.88888888888889,5,9
87015,31,8.033333333333333,2,10
87016,11,16.0,1,9
87017,19,16.555555555555557,0,13
87018,15,18.5,0,16
87019,11,15.7,1,15
87020,60,6.186440677966102,0,9
87021,31,11.633333333333333,3,14
87022,4,22.0,1,17
87023,6,24.8,0,12
87024,11,21.3,0,16
87025,6,12.6,0,10
87026,58,6.298245614035087,3,15
87027,56,6.218181818181818,6,22
87028,5,13.75,3,13
87029,11,12.0,5,9
87030,31,6.933333333333334,4,19
87031,14,12.0,1,15
87032,18,6.0,5,6
87033,54,6.528301886792453,3,19
87034,4,13.0,0,9
87035,32,11.741935483870968,1,16
87036,41,8.25,0,11
87037,44,8.44186046511628,1,9
87038,9,25.25,4,16
87039,4,25.333333333333332,1,14
87040,19,16.88888888888889,1,14
87041,21,14.05,6,15
87042,22,15.714285714285714,3,19
87043,16,7.0,3,17
87044,13,7.25,5,12
87045,29,11.107142857142858,5,7
87046,11,20.0,0,14
87047,10,22.666666666666668,0,16
87048,4,24.0,0,13
87049,10,24.22222222222222,6,11
87050,57,3.392857142857143,5,10
87051,39,9.31578947368421,6,14
87052,21,15.55,0,9
87053,6,11.0,5,11
87054,4,14.0,3,16
87055,16,20.133333333333333,0,11
87056,45,8.022727272727273,2,7
87057,13,21.75,0,11
87058,19,14.38888888888889,0,13
87059,9,21.75,0,13
87060,5,30.0,0,12
87061,24,9.782608695652174,0,15
87062,27,10.538461538461538,2,2
87063,7,9.5,4,0
87064,15,15.5,0,14
87065,30,12.137931034482758,0,19
87066,11,16.3,5,15
87067,20,16.0,3,12
87068,5,20.25,0,10
87069,41,9.1,0,15
87070,8,13.571428571428571,5,9
87071,6,28.6,0,10
87072,7,17.0,1,15
87073,22,6.571428571428571,1,1
87074,9,17.375,1,10
87075,6,7.6,1,10
87076,67,5.5,6,9
87077,6,11.0,0,8
87078,16,7.666666666666667,5,16
87079,9,17.0,0,10
87080,19,10.277777777777779,6,17
87081,51,3.84,0,17
87082,9,30.0,6,9
87083,11,17.2,4,20
87084,33,10.1875,1,15
87085,7,19.5,2,15
87086,8,9.857142857142858,1,17
87087,67,1.9242424242424243,4,17
87088,13,22.666666666666668,1,2
87089,5,18.0,2,12
87090,13,18.5,6,13
87091,5,26.0,0,8
87092,29,10.642857142857142,4,12
87093,30,11.10344827586207,1,9
87094,7,5.666666666666667,4,0
87095,16,13.333333333333334,1,10
87096,5,30.0,6,12
87097,49,7.458333333333333,2,15
87098,4,27.0,4,10
87099,5,9.75,5,13
87100,21,13.25,2,18
87101,5,27.75,4,7
87102,7,19.833333333333332,1,10
87103,4,14.0,0,16
87104,4,30.0,0,10
87105,27,7.230769230769231,2,17
87106,6,25.4,0,7
87107,16,9.466666666666667,0,15
87108,11,7.4,0,19
87109,5,29.25,0,12
87110,9,20.625,5,20
87111,27,12.923076923076923,2,16
87112,5,19.75,0,14
87113,75,4.148648648648648,1,7
87114,11,14.7,1,9
87115,22,15.285714285714286,1,11
87116,40,9.282051282051283,1,15
87117,32,10.483870967741936,0,8
87118,13,13.916666666666666,0,9
87119,5,5.75,5,10
87120,8,10.571428571428571,6,8
87121,14,18.0,2,18
87122,5,13.0,3,12
87123,8,24.142857142857142,1,8
87124,14,19.923076923076923,5,10
87125,13,17.416666666666668,0,14
87126,10,10.777777777777779,0,11
87127,5,24.25,1,10
87128,15,21.714285714285715,1,9
87129,9,19.25,5,8
87130,92,3.967032967032967,1,16
87131,6,18.0,0,9
87132,7,19.0,0,15
87133,5,20.5,1,15
87134,8,19.0,0,10
87135,5,22.0,0,17
87136,14,9.23076923076923,0,18
87137,7,8.0,5,13
87138,4,20.0,0,13
87139,22,12.904761904761905,1,17
87140,36,9.542857142857143,1,13
87141,4,21.666666666666668,1,16
87142,24,10.608695652173912,5,13
87143,9,26.5,5,10
87144,10,22.77777777777778,6,10
87145,29,5.964285714285714,5,9
87146,4,22.333333333333332,0,8
87147,19,8.11111111111111,0,14
87148,20,17.94736842105263,3,10
87149,7,6.0,2,18
87150,4,27.666666666666668,1,13
87151,21,10.75,0,9
87152,48,7.404255319148936,0,18
87153,26,12.32,5,16
87154,54,6.886792452830188,2,12
87155,11,20.1,1,12
87156,18,17.058823529411764,3,21
87157,5,27.25,5,17
87158,17,15.4375,1,8
87159,10,13.11111111111111,4,17
87160,4,20.666666666666668,2,8
87161,58,6.157894736842105,2,11
87162,8,25.857142857142858,3,14
87163,14,12.076923076923077,3,11
87164,16,15.933333333333334,0,14
87165,5,15.5,0,10
87166,18,17.88235294117647,0,14
87167,12,20.09090909090909,0,17
87168,11,17.2,3,8
87169,7,15.666666666666666,0,8
87170,84,4.397590361445783,4,9
87171,5,21.75,0,9
87172,36,9.17142857142857,6,15
87173,11,16.7,0,20
87174,8,23.0,0,18
87175,4,25.666666666666668,0,14
87176,9,26.0,1,16
87177,19,14.38888888888889,3,12
87178,7,23.666666666666668,1,9
87179,15,19.285714285714285,5,13
87180,15,14.071428571428571,3,11
87181,14,18.307692307692307,0,13
87182,44,3.302325581395349,2,7
87183,11,13.5,0,15
87184,7,10.0,3,11
87185,15,17.071428571428573,0,19
87186,24,11.652173913043478,0,18
87187,8,27.0,3,15
87188,7,16.833333333333332,6,16
87189,8,7.714285714285714,5,14
87190,7,21.5,0,8
87191,27,9.038461538461538,6,17
87192,4,30.0,1,9
87193,4,30.0,1,11
87194,9,26.625,5,3
87195,4,23.0,0,15
87196,8,8.285714285714286,6,11
87197,39,3.9473684210526314,1,15
87198,14,6.538461538461538,1,15
87199,7,23.333333333333332,0,11
87200,4,30.0,6,19
87201,6,27.4,1,8
87202,4,16.333333333333332,0,13
87203,11,5.4,0,14
87204,10,16.444444444444443,0,13
87205,4,9.0,2,14
87206,24,9.0,2,16
87207,5,12.75,0,11
87208,80,4.620253164556962,0,16
87209,15,12.214285714285714,4,10
87210,6,21.4,1,16
87211,38,9.45945945945946,6,16
87212,8,28.142857142857142,1,9
87213,8,11.714285714285714,0,13
87214,30,6.931034482758621,5,8
87215,31,11.866666666666667,6,11
87216,44,6.8604651162790695,2,15
87217,29,12.357142857142858,1,18
87218,11,12.8,1,15
87219,9,14.25,6,17
87220,10,11.777777777777779,0,7
87221,14,13.846153846153847,6,17
87222,22,12.523809523809524,5,12
87223,20,15.473684210526315,0,13
87224,6,18.8,1,10
87225,15,13.571428571428571,0,13
87226,8,15.571428571428571,6,17
87227,19,16.944444444444443,1,8
87228,24,8.347826086956522,0,9
87229,4,15.0,1,6
87230,11,21.8,0,16
87231,11,20.9,0,11
87232,18,17.058823529411764,2,15
87233,5,19.5,0,9
87234,5,23.75,0,8
87235,4,22.666666666666668,0,2
87236,18,16.235294117647058,1,10
87237,10,20.0,0,17
87238,100,3.111111111111111,4,17
87239,14,16.76923076923077,2,15
87240,53,2.9423076923076925,2,14
87241,7,14.166666666666666,1,10
87242,47,7.695652173913044,5,9
87243,7,26.0,4,13
87244,100,3.3838383838383836,4,16
87245,14,13.153846153846153,3,18
87246,17,12.0,0,11
87247,43,8.428571428571429,2,9
87248,5,23.75,1,10
87249,23,11.318181818181818,2,9
87250,16,6.0,0,9
87251,20,15.947368421052632,3,13
87252,8,25.142857142857142,4,16
87253,8,19.142857142857142,6,11
87254,4,20.666666666666668,1,17
87255,34,10.93939393939394,1,12
87256,5,23.75,0,9
87257,17,17.625,5,10
87258,50,7.428571428571429,0,14
87259,8,17.714285714285715,0,18
87260,22,8.428571428571429,4,7
87261,26,8.6,5,12
87262,4,20.333333333333332,6,19
87263,9,24.0,5,14
87264,27,13.807692307692308,6,11
87265,14,18.615384615384617,6,13
87266,10,24.77777777777778,1,13
87267,29,6.0,1,16
87268,7,10.5,5,11
87269,11,21.9,1,9
87270,10,22.0,0,15
87271,10,17.666666666666668,1,10
87272,25,14.958333333333334,0,18
87273,27,12.192307692307692,0,17
87274,9,20.25,0,16
87275,9,19.625,4,0
87276,12,9.181818181818182,0,12
87277,25,11.208333333333334,3,9
87278,10,18.88888888888889,5,11
87279,7,30.0,0,11
87280,8,15.857142857142858,1,18
87281,15,15.785714285714286,0,12
87282,4,13.333333333333334,6,10
87283,5,26.0,1,16
87284,55,6.7407407407407405,5,16
87285,9,16.625,1,11
87286,23,14.227272727272727,1,8
87287,5,17.75,1,7
87288,8,5.0,4,13
87289,16,6.533333333333333,3,11
87290,5,26.5,0,16
87291,16,15.2,0,15
87292,4,20.0,2,11
87293,100,2.98989898989899,4,8
87294,4,30.0,0,10
87295,4,18.333333333333332,1,8
87296,5,27.25,5,14
87297,21,10.3,0,20
87298,14,19.46153846153846,1,9
87299,4,26.333333333333332,0,14
87300,8,13.571428571428571,2,12
87301,6,30.0,4,8
87302,10,8.555555555555555,0,13
87303,4,21.0,3,15
87304,6,18.2,2,7
87305,5,16.25,0,13
87306,4,30.0,2,11
87307,32,11.387096774193548,0,10
87308,13,17.75,1,13
87309,17,10.625,6,17
87310,6,12.0,2,6
87311,34,9.242424242424242,0,15
87312,4,30.0,0,10
87313,4,21.666666666666668,6,19
87314,17,11.25,1,12
87315,5,24.0,1,18
87316,4,19.666666666666668,1,11
87317,8,17.142857142857142,6,18
87318,12,17.09090909090909,4,13
87319,35,7.9411764705882355,0,17
87320,15,15.357142857142858,6,12
87321,7,17.5,0,8
87322,7,27.5,2,8
87323,4,30.0,4,15
87324,4,27.666666666666668,5,5
87325,10,11.11111111111111,3,13
87326,5,9.25,0,21
87327,12,7.7272727272727275,1,19
87328,7,23.5,5,8
87329,7,19.166666666666668,1,20
87330,7,15.0,1,13
87331,7,21.5,0,15
87332,41,7.325,1,11
87333,6,14.6,2,16
87334,8,12.571428571428571,0,9
87335,5,12.75,5,11
87336,11,10.0,1,7
87337,5,27.5,0,17
87338,8,20.285714285714285,0,16
87339,4,11.666666666666666,2,9
87340,76,4.84,3,9
87341,20,14.210526315789474,5,9
87342,18,13.588235294117647,1,21
87343,5,25.0,0,13
87344,5,27.25,1,8
87345,61,6.033333333333333,3,16
87346,10,11.88888888888889,6,16
87347,16,16.533333333333335,0,8
87348,66,4.707692307692308,0,9
87349,51,7.02,1,14
87350,56,6.6,1,10
87351,69,5.132352941176471,1,15
87352,31,7.0,1,11
87353,4,30.0,0,8
87354,11,24.6,6,11
87355,21,14.75,2,7
87356,52,7.1568627450980395,1,10
87357,24,14.043478260869565,0,14
87358,14,16.53846153846154,6,11
87359,25,11.916666666666666,0,13
87360,72,5.126760563380282,6,8
87361,4,8.0,0,17
87362,4,30.0,1,22
87363,22,4.761904761904762,0,0
87364,9,21.625,1,17
87365,5,30.0,0,8
87366,4,11.333333333333334,0,11
87367,8,7.428571428571429,6,9
87368,5,20.5,5,14
87369,7,14.166666666666666,0,7
87370,18,12.058823529411764,1,15
87371,8,6.0,6,8
87372,5,14.5,6,14
87373,11,18.4,2,15
87374,13,22.583333333333332,2,0
87375,11,20.9,0,18
87376,24,13.826086956521738,0,16
87377,4,7.0,4,9
87378,57,5.660714285714286,1,8
87379,11,21.6,0,13
87380,4,15.666666666666666,1,0
87381,12,15.454545454545455,1,11
87382,4,7.333333333333333,6,13
87383,34,6.03030303030303,2,18
87384,7,22.5,1,18
87385,20,17.263157894736842,5,14
87386,28,11.925925925925926,2,13
87387,21,5.75,0,21
87388,8,6.428571428571429,0,9
87389,7,16.166666666666668,2,17
87390,12,17.727272727272727,0,10
87391,12,15.363636363636363,6,10
87392,8,28.285714285714285,1,8
87393,18,15.764705882352942,0,10
87394,7,17.833333333333332,0,12
87395,4,26.333333333333332,0,11
87396,6,25.6,2,15
87397,29,9.428571428571429,5,11
87398,20,16.736842105263158,3,9
87399,4,9.666666666666666,0,0
87400,9,18.0,6,20
87401,16,14.066666666666666,1,8
87402,64,5.761904761904762,6,11
87403,5,20.75,0,16
87404,5,12.0,1,10
87405,23,11.363636363636363,5,10
87406,100,1.9494949494949494,3,8
87407,8,22.0,0,16
87408,6,14.0,5,15
87409,5,19.5,5,13
87410,11,21.9,0,17
87411,16,14.666666666666666,0,17
87412,8,14.714285714285714,1,20
87413,8,26.0,1,19
87414,7,16.833333333333332,3,13
87415,27,10.653846153846153,0,8
87416,18,18.294117647058822,1,12
87417,4,22.666666666666668,3,11
87418,30,11.413793103448276,0,8
87419,8,14.285714285714286,2,12
87420,5,21.25,6,4
87421,28,10.37037037037037,3,13
87422,5,23.25,0,18
87423,45,8.181818181818182,6,17
87424,7,22.333333333333332,4,18
87425,24,5.304347826086956,4,18
87426,7,23.666666666666668,3,11
87427,5,2.5,0,11
87428,32,11.548387096774194,1,18
87429,26,14.0,0,7
87430,5,30.0,0,15
87431,14,9.461538461538462,0,17
87432,8,19.857142857142858,0,15
87433,4,26.0,3,11
87434,31,8.533333333333333,5,18
87435,25,12.625,2,14
87436,10,21.555555555555557,5,10
87437,5,24.25,0,14
87438,17,8.5,0,21
87439,85,4.25,1,16
87440,12,15.454545454545455,3,18
87441,33,11.375,1,7
87442,4,24.666666666666668,0,12
87443,9,17.5,5,9
87444,10,25.555555555555557,1,9
87445,22,11.952380952380953,0,13
87446,7,16.833333333333332,0,7
87447,30,11.586206896551724,2,15
87448,6,25.0,0,11
87449,7,26.5,0,16
87450,7,27.333333333333332,4,5
87451,4,24.666666666666668,1,8
87452,4,22.666666666666668,2,14
87453,4,24.666666666666668,5,21
87454,4,16.333333333333332,1,9
87455,26,8.16,5,12
87456,6,7.4,3,16
87457,24,4.086956521739131,4,11
87458,10,17.333333333333332,1,15
87459,8,21.285714285714285,1,15
87460,18,14.352941176470589,1,16
87461,7,10.666666666666666,0,13
87462,11,23.1,4,10
87463,6,16.8,0,10
87464,14,21.46153846153846,0,9
87465,9,17.125,0,10
87466,4,28.333333333333332,1,17
87467,4,22.333333333333332,0,14
87468,4,10.666666666666666,4,11
87469,7,22.333333333333332,4,17
87470,40,8.205128205128204,6,15
87471,9,23.75,5,10
87472,10,12.555555555555555,1,16
87473,95,3.4148936170212765,2,23
87474,4,30.0,2,12
87475,8,21.285714285714285,3,15
87476,16,20.2,3,10
87477,4,8.666666666666666,0,10
87478,45,6.954545454545454,3,9
87479,9,18.125,1,11
87480,7,22.333333333333332,2,12
87481,98,3.381443298969072,0,16
87482,16,16.0,0,14
87483,12,10.818181818181818,6,14
87484,9,17.375,2,10
87485,6,19.8,1,12
87486,20,9.526315789473685,1,17
87487,6,26.8,0,12
87488,8,25.857142857142858,0,16
87489,14,13.23076923076923,2,17
87490,17,11.6875,0,21
87491,5,25.0,0,11
87492,8,12.0,1,15
87493,9,7.875,3,9
87494,78,4.714285714285714,1,10
87495,49,6.208333333333333,1,10
87496,11,17.9,6,16
87497,8,24.285714285714285,6,18
87498,36,10.114285714285714,0,7
87499,29,6.392857142857143,6,9
87500,9,24.25,2,12
87501,13,11.083333333333334,2,14
87502,7,6.833333333333333,0,13
87503,11,18.2,1,11
87504,11,21.4,0,15
87505,5,25.5,0,12
87506,4,19.333333333333332,3,18
87507,25,12.5,0,16
87508,5,5.5,0,17
87509,4,30.0,2,19
87510,4,30.0,1,5
87511,6,9.6,1,8
87512,9,19.0,0,15
87513,13,19.833333333333332,0,18
87514,7,20.166666666666668,0,15
87515,22,5.761904761904762,6,10
87516,7,17.833333333333332,4,15
87517,15,7.071428571428571,6,11
87518,7,25.833333333333332,0,18
87519,8,9.857142857142858,0,13
87520,20,16.36842105263158,3,10
87521,5,14.75,6,11
87522,59,6.017241379310345,1,14
87523,9,21.0,0,15
87524,7,27.833333333333332,6,9
87525,4,18.666666666666668,6,10
87526,6,24.0,2,11
87527,10,15.555555555555555,3,12
87528,12,12.181818181818182,0,7
87529,9,10.5,6,12
87530,34,7.636363636363637,0,11
87531,9,12.125,1,13
87532,18,14.235294117647058,2,8
87533,7,7.166666666666667,5,9
87534,29,13.0,1,10
87535,28,11.777777777777779,1,14
87536,5,24.25,0,1
87537,12,11.0,0,14
87538,9,17.25,1,10
87539,35,6.382352941176471,3,7
87540,17,16.4375,1,10
87541,14,21.76923076923077,3,9
87542,6,7.6,5,14
87543,29,12.607142857142858,1,15
87544,10,26.11111111111111,1,13
87545,4,20.0,0,12
87546,13,18.0,4,13
87547,4,23.0,5,5
87548,21,15.45,0,7
87549,27,11.653846153846153,3,13
87550,5,17.75,1,8
87551,12,14.454545454545455,3,9
87552,8,21.857142857142858,2,9
87553,7,19.166666666666668,3,13
87554,13,25.333333333333332,1,8
87555,5,25.25,5,18
87556,4,30.0,3,7
87557,17,18.5625,0,11
87558,8,6.714285714285714,6,8
87559,10,16.22222222222222,0,18
87560,7,18.333333333333332,0,7
87561,23,5.136363636363637,0,18
87562,8,19.0,0,13
87563,6,21.4,0,14
87564,23,11.409090909090908,6,19
87565,6,25.0,1,10
87566,13,5.083333333333333,2,10
87567,18,19.647058823529413,5,15
87568,6,22.8,2,14
87569,20,11.789473684210526,1,9
87570,7,15.666666666666666,2,13
87571,8,8.428571428571429,0,11
87572,18,13.470588235294118,3,11
87573,4,30.0,1,11
87574,4,30.0,2,16
87575,30,8.96551724137931,0,15
87576,8,15.142857142857142,0,10
87577,5,24.0,1,13
87578,22,13.0,2,12
87579,5,14.75,1,11
87580,34,10.454545454545455,6,15
87581,24,10.565217391304348,0,14
87582,7,29.166666666666668,0,12
87583,17,17.5,4,16
87584,35,8.617647058823529,1,11
87585,6,10.4,1,19
87586,6,17.8,3,9
87587,4,30.0,0,7
87588,5,19.5,0,0
87589,5,15.75,0,22
87590,26,13.84,1,15
87591,4,29.333333333333332,2,10
87592,12,24.818181818181817,0,8
87593,45,8.295454545454545,4,9
87594,20,14.421052631578947,5,14
87595,19,16.72222222222222,2,11
87596,8,19.428571428571427,3,15
87597,24,9.91304347826087,2,12
87598,29,10.464285714285714,5,9
87599,33,10.25,4,12
87600,5,25.75,3,16
87601,47,7.717391304347826,0,17
87602,10,5.888888888888889,5,9
87603,4,23.666666666666668,0,14
87604,15,18.928571428571427,2,18
87605,15,20.357142857142858,6,14
87606,4,21.666666666666668,1,9
87607,15,13.142857142857142,0,11
87608,4,4.666666666666667,4,9
87609,5,10.0,2,13
87610,7,9.666666666666666,0,21
87611,5,15.5,5,7
87612,5,10.75,6,10
87613,6,26.0,6,21
87614,17,14.875,2,18
87615,25,10.458333333333334,6,10
87616,61,6.066666666666666,5,10
87617,4,21.666666666666668,0,7
87618,39,6.447368421052632,1,11
87619,5,14.75,1,17
87620,4,13.666666666666666,2,8
87621,23,11.545454545454545,6,12
87622,6,25.0,3,10
87623,47,6.195652173913044,1,14
87624,7,8.166666666666666,0,7
87625,7,14.5,4,14
87626,11,22.6,1,12
87627,10,17.88888888888889,2,9
87628,6,17.2,2,18
87629,49,7.5,6,15
87630,18,14.764705882352942,1,15
87631,12,17.90909090909091,0,11
87632,7,10.0,4,11
87633,10,13.777777777777779,0,13
87634,43,8.595238095238095,0,13
87635,17,14.25,6,9
87636,5,20.0,0,10
87637,6,23.8,2,17
87638,100,3.202020202020202,1,10
87639,9,17.625,0,17
87640,7,24.0,4,10
87641,25,8.916666666666666,6,18
87642,4,5.666666666666667,2,8
87643,25,14.541666666666666,1,9
87644,61,5.583333333333333,5,11
87645,8,11.142857142857142,5,14
87646,26,12.88,0,14
87647,9,7.75,3,9
87648,4,22.0,3,13
87649,12,17.363636363636363,1,9
87650,9,21.875,0,14
87651,16,16.466666666666665,4,11
87652,41,8.275,1,10
87653,5,23.75,3,8
87654,4,21.0,5,15
87655,7,30.0,6,14
87656,7,22.166666666666668,4,9
87657,6,29.0,1,8
87658,5,30.0,6,18
87659,38,9.783783783783784,6,15
87660,6,22.2,1,18
87661,4,8.666666666666666,6,12
87662,44,6.255813953488372,1,9
87663,4,20.0,5,8
87664,7,17.833333333333332,0,9
87665,13,12.75,6,17
87666,12,14.090909090909092,0,16
87667,5,14.5,1,2
87668,30,7.862068965517241,0,9
87669,16,17.0,2,15
87670,7,20.833333333333332,2,13
87671,4,22.333333333333332,0,9
